 case_id,province,city_x,group,infection_case,confirmed,latitude_x,longitude_x,code,city_y,latitude_y,longitude_y,elementary_school_count,kindergarten_count,university_count,academy_ratio,elderly_population_ratio,elderly_alone_ratio,nursing_home_count
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20100,Dongducheon-si,37.903568,127.060347,11,19,1,1.03,19.56,9.7,140
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20110,Bucheon-si,37.503393,126.766049,64,124,4,1.51,12.77,5.4,1432
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20120,Seongnam-si,37.42,127.126703,72,127,3,2.08,13.52,5.6,2095
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20130,Suwon-si,37.263376,127.028613,99,192,4,1.72,10.5,4.5,2082
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20140,Siheung-si,37.38011,126.803009,46,74,2,1.55,8.86,3.8,622
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20150,Ansan-si,37.321863,126.83092,54,94,4,1.49,10.35,4.6,1024
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20160,Anseong-si,37.008008,127.279763,35,51,3,1.27,16.95,7.2,271
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20170,Anyang-si,37.394258,126.956752,41,79,4,1.86,12.88,5.1,1099
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20180,Yangju-si,37.785253,127.045823,33,48,1,1.16,15.23,6.3,252
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20190,Yangpyeong-gun,37.491744,127.48757,22,25,1,0.78,24.66,11.1,178
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20200,Yeoju-si,37.298209,127.637351,23,34,1,1.0,21.05,8.8,191
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20210,Yeoncheon-gun,38.096409,127.075067,13,13,0,0.82,25.41,12.7,69
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20220,Osan-si,37.149854,127.077461,23,50,2,1.25,9.09,3.6,314
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20230,Yongin-si,37.240985,127.17805,103,169,7,1.82,12.77,4.1,1429
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20240,Uiwang-si,37.344649,126.968299,14,24,1,1.09,12.99,5.0,189
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20250,Uijeongbu-si,37.738058,127.033716,33,62,1,1.59,14.61,6.4,729
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20260,Icheon-si,37.272169,127.434991,31,51,2,1.76,13.71,5.8,333
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20270,Paju-si,37.759818,126.7799,57,98,1,1.34,13.52,5.3,573
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20280,Pyeongtaek-si,36.992293,127.112709,58,108,3,1.39,12.13,5.6,765
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20290,Pocheon-si,37.894881,127.200346,31,33,2,0.89,18.92,8.2,209
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20300,Hanam-si,37.53926,127.214944,20,34,0,1.16,12.43,4.8,381
2000008,Gyeonggi-do,from other city,True,Yangcheon Table Tennis Club,28,-,-,20310,Hwaseong-si,37.199536,126.83133,92,167,6,1.72,8.58,3.3,1001
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20000,Gyeonggi-do,37.275119,127.009466,1277,2237,61,1.6,12.63,5.2,20491
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20010,Gapyeong-gun,37.831297,127.509555,13,14,0,0.88,25.09,12.0,114
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20020,Goyang-si,37.658363,126.831961,84,171,2,1.88,12.82,5.2,1608
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20030,Gwacheon-si,37.42915,126.987616,4,7,0,1.36,13.98,5.7,92
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20040,Gwangmyeong-si,37.478541,126.864648,25,48,0,1.73,13.25,5.8,530
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20050,Gwangju-si,37.429322,127.255153,27,42,2,1.09,12.65,4.0,406
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20060,Guri-si,37.594267,127.129549,16,30,0,1.94,12.88,5.1,418
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20070,Gunpo-si,37.361653,126.935206,26,49,1,1.58,12.42,5.4,429
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20080,Gimpo-si,37.615238,126.715601,43,90,2,1.74,12.1,4.4,604
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20090,Namyangju-si,37.635791,127.216552,64,110,1,1.38,13.44,5.0,912
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20100,Dongducheon-si,37.903568,127.060347,11,19,1,1.03,19.56,9.7,140
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20110,Bucheon-si,37.503393,126.766049,64,124,4,1.51,12.77,5.4,1432
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20120,Seongnam-si,37.42,127.126703,72,127,3,2.08,13.52,5.6,2095
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20130,Suwon-si,37.263376,127.028613,99,192,4,1.72,10.5,4.5,2082
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20140,Siheung-si,37.38011,126.803009,46,74,2,1.55,8.86,3.8,622
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20150,Ansan-si,37.321863,126.83092,54,94,4,1.49,10.35,4.6,1024
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20160,Anseong-si,37.008008,127.279763,35,51,3,1.27,16.95,7.2,271
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20170,Anyang-si,37.394258,126.956752,41,79,4,1.86,12.88,5.1,1099
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20180,Yangju-si,37.785253,127.045823,33,48,1,1.16,15.23,6.3,252
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20190,Yangpyeong-gun,37.491744,127.48757,22,25,1,0.78,24.66,11.1,178
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20200,Yeoju-si,37.298209,127.637351,23,34,1,1.0,21.05,8.8,191
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20210,Yeoncheon-gun,38.096409,127.075067,13,13,0,0.82,25.41,12.7,69
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20220,Osan-si,37.149854,127.077461,23,50,2,1.25,9.09,3.6,314
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20230,Yongin-si,37.240985,127.17805,103,169,7,1.82,12.77,4.1,1429
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20240,Uiwang-si,37.344649,126.968299,14,24,1,1.09,12.99,5.0,189
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20250,Uijeongbu-si,37.738058,127.033716,33,62,1,1.59,14.61,6.4,729
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20260,Icheon-si,37.272169,127.434991,31,51,2,1.76,13.71,5.8,333
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20270,Paju-si,37.759818,126.7799,57,98,1,1.34,13.52,5.3,573
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20280,Pyeongtaek-si,36.992293,127.112709,58,108,3,1.39,12.13,5.6,765
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20290,Pocheon-si,37.894881,127.200346,31,33,2,0.89,18.92,8.2,209
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20300,Hanam-si,37.53926,127.214944,20,34,0,1.16,12.43,4.8,381
2000009,Gyeonggi-do,-,True,SMR Newly Planted Churches Group,25,-,-,20310,Hwaseong-si,37.199536,126.83133,92,167,6,1.72,8.58,3.3,1001
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20000,Gyeonggi-do,37.275119,127.009466,1277,2237,61,1.6,12.63,5.2,20491
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20010,Gapyeong-gun,37.831297,127.509555,13,14,0,0.88,25.09,12.0,114
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20020,Goyang-si,37.658363,126.831961,84,171,2,1.88,12.82,5.2,1608
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20030,Gwacheon-si,37.42915,126.987616,4,7,0,1.36,13.98,5.7,92
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20040,Gwangmyeong-si,37.478541,126.864648,25,48,0,1.73,13.25,5.8,530
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20050,Gwangju-si,37.429322,127.255153,27,42,2,1.09,12.65,4.0,406
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20060,Guri-si,37.594267,127.129549,16,30,0,1.94,12.88,5.1,418
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20070,Gunpo-si,37.361653,126.935206,26,49,1,1.58,12.42,5.4,429
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20080,Gimpo-si,37.615238,126.715601,43,90,2,1.74,12.1,4.4,604
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20090,Namyangju-si,37.635791,127.216552,64,110,1,1.38,13.44,5.0,912
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20100,Dongducheon-si,37.903568,127.060347,11,19,1,1.03,19.56,9.7,140
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20110,Bucheon-si,37.503393,126.766049,64,124,4,1.51,12.77,5.4,1432
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20120,Seongnam-si,37.42,127.126703,72,127,3,2.08,13.52,5.6,2095
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20130,Suwon-si,37.263376,127.028613,99,192,4,1.72,10.5,4.5,2082
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20140,Siheung-si,37.38011,126.803009,46,74,2,1.55,8.86,3.8,622
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20150,Ansan-si,37.321863,126.83092,54,94,4,1.49,10.35,4.6,1024
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20160,Anseong-si,37.008008,127.279763,35,51,3,1.27,16.95,7.2,271
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20170,Anyang-si,37.394258,126.956752,41,79,4,1.86,12.88,5.1,1099
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20180,Yangju-si,37.785253,127.045823,33,48,1,1.16,15.23,6.3,252
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20190,Yangpyeong-gun,37.491744,127.48757,22,25,1,0.78,24.66,11.1,178
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20200,Yeoju-si,37.298209,127.637351,23,34,1,1.0,21.05,8.8,191
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20210,Yeoncheon-gun,38.096409,127.075067,13,13,0,0.82,25.41,12.7,69
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20220,Osan-si,37.149854,127.077461,23,50,2,1.25,9.09,3.6,314
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20230,Yongin-si,37.240985,127.17805,103,169,7,1.82,12.77,4.1,1429
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20240,Uiwang-si,37.344649,126.968299,14,24,1,1.09,12.99,5.0,189
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20250,Uijeongbu-si,37.738058,127.033716,33,62,1,1.59,14.61,6.4,729
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20260,Icheon-si,37.272169,127.434991,31,51,2,1.76,13.71,5.8,333
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20270,Paju-si,37.759818,126.7799,57,98,1,1.34,13.52,5.3,573
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20280,Pyeongtaek-si,36.992293,127.112709,58,108,3,1.39,12.13,5.6,765
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20290,Pocheon-si,37.894881,127.200346,31,33,2,0.89,18.92,8.2,209
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20300,Hanam-si,37.53926,127.214944,20,34,0,1.16,12.43,4.8,381
2000010,Gyeonggi-do,Seongnam-si,True,Bundang Jesaeng Hospital,22,37.38833,127.1218,20310,Hwaseong-si,37.199536,126.83133,92,167,6,1.72,8.58,3.3,1001
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20000,Gyeonggi-do,37.275119,127.009466,1277,2237,61,1.6,12.63,5.2,20491
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20010,Gapyeong-gun,37.831297,127.509555,13,14,0,0.88,25.09,12.0,114
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20020,Goyang-si,37.658363,126.831961,84,171,2,1.88,12.82,5.2,1608
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20030,Gwacheon-si,37.42915,126.987616,4,7,0,1.36,13.98,5.7,92
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20040,Gwangmyeong-si,37.478541,126.864648,25,48,0,1.73,13.25,5.8,530
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20050,Gwangju-si,37.429322,127.255153,27,42,2,1.09,12.65,4.0,406
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20060,Guri-si,37.594267,127.129549,16,30,0,1.94,12.88,5.1,418
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20070,Gunpo-si,37.361653,126.935206,26,49,1,1.58,12.42,5.4,429
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20080,Gimpo-si,37.615238,126.715601,43,90,2,1.74,12.1,4.4,604
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20090,Namyangju-si,37.635791,127.216552,64,110,1,1.38,13.44,5.0,912
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20100,Dongducheon-si,37.903568,127.060347,11,19,1,1.03,19.56,9.7,140
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20110,Bucheon-si,37.503393,126.766049,64,124,4,1.51,12.77,5.4,1432
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20120,Seongnam-si,37.42,127.126703,72,127,3,2.08,13.52,5.6,2095
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20130,Suwon-si,37.263376,127.028613,99,192,4,1.72,10.5,4.5,2082
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20140,Siheung-si,37.38011,126.803009,46,74,2,1.55,8.86,3.8,622
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20150,Ansan-si,37.321863,126.83092,54,94,4,1.49,10.35,4.6,1024
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20160,Anseong-si,37.008008,127.279763,35,51,3,1.27,16.95,7.2,271
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20170,Anyang-si,37.394258,126.956752,41,79,4,1.86,12.88,5.1,1099
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20180,Yangju-si,37.785253,127.045823,33,48,1,1.16,15.23,6.3,252
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20190,Yangpyeong-gun,37.491744,127.48757,22,25,1,0.78,24.66,11.1,178
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20200,Yeoju-si,37.298209,127.637351,23,34,1,1.0,21.05,8.8,191
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20210,Yeoncheon-gun,38.096409,127.075067,13,13,0,0.82,25.41,12.7,69
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20220,Osan-si,37.149854,127.077461,23,50,2,1.25,9.09,3.6,314
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20230,Yongin-si,37.240985,127.17805,103,169,7,1.82,12.77,4.1,1429
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20240,Uiwang-si,37.344649,126.968299,14,24,1,1.09,12.99,5.0,189
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20250,Uijeongbu-si,37.738058,127.033716,33,62,1,1.59,14.61,6.4,729
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20260,Icheon-si,37.272169,127.434991,31,51,2,1.76,13.71,5.8,333
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20270,Paju-si,37.759818,126.7799,57,98,1,1.34,13.52,5.3,573
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20280,Pyeongtaek-si,36.992293,127.112709,58,108,3,1.39,12.13,5.6,765
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20290,Pocheon-si,37.894881,127.200346,31,33,2,0.89,18.92,8.2,209
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20300,Hanam-si,37.53926,127.214944,20,34,0,1.16,12.43,4.8,381
2000011,Gyeonggi-do,Anyang-si,True,Anyang Gunpo Pastors Group,22,37.381784,126.93615,20310,Hwaseong-si,37.199536,126.83133,92,167,6,1.72,8.58,3.3,1001
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20000,Gyeonggi-do,37.275119,127.009466,1277,2237,61,1.6,12.63,5.2,20491
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20010,Gapyeong-gun,37.831297,127.509555,13,14,0,0.88,25.09,12.0,114
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20020,Goyang-si,37.658363,126.831961,84,171,2,1.88,12.82,5.2,1608
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20030,Gwacheon-si,37.42915,126.987616,4,7,0,1.36,13.98,5.7,92
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20040,Gwangmyeong-si,37.478541,126.864648,25,48,0,1.73,13.25,5.8,530
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20050,Gwangju-si,37.429322,127.255153,27,42,2,1.09,12.65,4.0,406
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20060,Guri-si,37.594267,127.129549,16,30,0,1.94,12.88,5.1,418
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20070,Gunpo-si,37.361653,126.935206,26,49,1,1.58,12.42,5.4,429
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20080,Gimpo-si,37.615238,126.715601,43,90,2,1.74,12.1,4.4,604
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20090,Namyangju-si,37.635791,127.216552,64,110,1,1.38,13.44,5.0,912
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20100,Dongducheon-si,37.903568,127.060347,11,19,1,1.03,19.56,9.7,140
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20110,Bucheon-si,37.503393,126.766049,64,124,4,1.51,12.77,5.4,1432
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20120,Seongnam-si,37.42,127.126703,72,127,3,2.08,13.52,5.6,2095
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20130,Suwon-si,37.263376,127.028613,99,192,4,1.72,10.5,4.5,2082
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20140,Siheung-si,37.38011,126.803009,46,74,2,1.55,8.86,3.8,622
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20150,Ansan-si,37.321863,126.83092,54,94,4,1.49,10.35,4.6,1024
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20160,Anseong-si,37.008008,127.279763,35,51,3,1.27,16.95,7.2,271
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20170,Anyang-si,37.394258,126.956752,41,79,4,1.86,12.88,5.1,1099
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20180,Yangju-si,37.785253,127.045823,33,48,1,1.16,15.23,6.3,252
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20190,Yangpyeong-gun,37.491744,127.48757,22,25,1,0.78,24.66,11.1,178
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20200,Yeoju-si,37.298209,127.637351,23,34,1,1.0,21.05,8.8,191
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20210,Yeoncheon-gun,38.096409,127.075067,13,13,0,0.82,25.41,12.7,69
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20220,Osan-si,37.149854,127.077461,23,50,2,1.25,9.09,3.6,314
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20230,Yongin-si,37.240985,127.17805,103,169,7,1.82,12.77,4.1,1429
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20240,Uiwang-si,37.344649,126.968299,14,24,1,1.09,12.99,5.0,189
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20250,Uijeongbu-si,37.738058,127.033716,33,62,1,1.59,14.61,6.4,729
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20260,Icheon-si,37.272169,127.434991,31,51,2,1.76,13.71,5.8,333
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20270,Paju-si,37.759818,126.7799,57,98,1,1.34,13.52,5.3,573
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20280,Pyeongtaek-si,36.992293,127.112709,58,108,3,1.39,12.13,5.6,765
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20290,Pocheon-si,37.894881,127.200346,31,33,2,0.89,18.92,8.2,209
2000012,Gyeonggi-do,Suwon-si,True,Lotte Confectionery logistics center,15,37.287356,127.013827,20300,Hanam-si,37.53926,127.214944,20,34,0,1.16,12.43,4.8,381
