code,province,city,latitude,longitude,confirmed,elementary_school_count,elderly_population_ratio,elderly_alone_ratio,nursing_home_count,academy_ratio
20140,Gyeonggi-do,Siheung-si,37.38011,126.803009,63,46,8.86,3.8,622,1.55
20150,Gyeonggi-do,Ansan-si,37.321863,126.83092,63,54,10.35,4.6,1024,1.49
20160,Gyeonggi-do,Anseong-si,37.008008,127.279763,63,35,16.95,7.2,271,1.27
20170,Gyeonggi-do,Anyang-si,37.394258,126.956752,63,41,12.88,5.1,1099,1.86
20180,Gyeonggi-do,Yangju-si,37.785253,127.045823,63,33,15.23,6.3,252,1.16
20190,Gyeonggi-do,Yangpyeong-gun,37.491744,127.48757,63,22,24.66,11.1,178,0.78
20200,Gyeonggi-do,Yeoju-si,37.298209,127.637351,63,23,21.05,8.8,191,1.0
20210,Gyeonggi-do,Yeoncheon-gun,38.096409,127.075067,63,13,25.41,12.7,69,0.82
20220,Gyeonggi-do,Osan-si,37.149854,127.077461,63,23,9.09,3.6,314,1.25
20230,Gyeonggi-do,Yongin-si,37.240985,127.17805,63,103,12.77,4.1,1429,1.82
20240,Gyeonggi-do,Uiwang-si,37.344649,126.968299,63,14,12.99,5.0,189,1.09
20250,Gyeonggi-do,Uijeongbu-si,37.738058,127.033716,63,33,14.61,6.4,729,1.59
20260,Gyeonggi-do,Icheon-si,37.272169,127.434991,63,31,13.71,5.8,333,1.76
20270,Gyeonggi-do,Paju-si,37.759818,126.7799,63,57,13.52,5.3,573,1.34
20280,Gyeonggi-do,Pyeongtaek-si,36.992293,127.112709,63,58,12.13,5.6,765,1.39
20290,Gyeonggi-do,Pocheon-si,37.894881,127.200346,63,31,18.92,8.2,209,0.89
20300,Gyeonggi-do,Hanam-si,37.53926,127.214944,63,20,12.43,4.8,381,1.16
20310,Gyeonggi-do,Hwaseong-si,37.199536,126.83133,63,92,8.58,3.3,1001,1.72
20000,Gyeonggi-do,Gyeonggi-do,37.275119,127.009466,84,1277,12.63,5.2,20491,1.6
20010,Gyeonggi-do,Gapyeong-gun,37.831297,127.509555,84,13,25.09,12.0,114,0.88
20020,Gyeonggi-do,Goyang-si,37.658363,126.831961,84,84,12.82,5.2,1608,1.88
20030,Gyeonggi-do,Gwacheon-si,37.42915,126.987616,84,4,13.98,5.7,92,1.36
20040,Gyeonggi-do,Gwangmyeong-si,37.478541,126.864648,84,25,13.25,5.8,530,1.73
20050,Gyeonggi-do,Gwangju-si,37.429322,127.255153,84,27,12.65,4.0,406,1.09
20060,Gyeonggi-do,Guri-si,37.594267,127.129549,84,16,12.88,5.1,418,1.94
20070,Gyeonggi-do,Gunpo-si,37.361653,126.935206,84,26,12.42,5.4,429,1.58
20080,Gyeonggi-do,Gimpo-si,37.615238,126.715601,84,43,12.1,4.4,604,1.74
20090,Gyeonggi-do,Namyangju-si,37.635791,127.216552,84,64,13.44,5.0,912,1.38
20100,Gyeonggi-do,Dongducheon-si,37.903568,127.060347,84,11,19.56,9.7,140,1.03
20110,Gyeonggi-do,Bucheon-si,37.503393,126.766049,84,64,12.77,5.4,1432,1.51
20120,Gyeonggi-do,Seongnam-si,37.42,127.126703,84,72,13.52,5.6,2095,2.08
20130,Gyeonggi-do,Suwon-si,37.263376,127.028613,84,99,10.5,4.5,2082,1.72
20140,Gyeonggi-do,Siheung-si,37.38011,126.803009,84,46,8.86,3.8,622,1.55
20150,Gyeonggi-do,Ansan-si,37.321863,126.83092,84,54,10.35,4.6,1024,1.49
20160,Gyeonggi-do,Anseong-si,37.008008,127.279763,84,35,16.95,7.2,271,1.27
20170,Gyeonggi-do,Anyang-si,37.394258,126.956752,84,41,12.88,5.1,1099,1.86
20180,Gyeonggi-do,Yangju-si,37.785253,127.045823,84,33,15.23,6.3,252,1.16
20190,Gyeonggi-do,Yangpyeong-gun,37.491744,127.48757,84,22,24.66,11.1,178,0.78
20200,Gyeonggi-do,Yeoju-si,37.298209,127.637351,84,23,21.05,8.8,191,1.0
20210,Gyeonggi-do,Yeoncheon-gun,38.096409,127.075067,84,13,25.41,12.7,69,0.82
20220,Gyeonggi-do,Osan-si,37.149854,127.077461,84,23,9.09,3.6,314,1.25
20230,Gyeonggi-do,Yongin-si,37.240985,127.17805,84,103,12.77,4.1,1429,1.82
20240,Gyeonggi-do,Uiwang-si,37.344649,126.968299,84,14,12.99,5.0,189,1.09
20250,Gyeonggi-do,Uijeongbu-si,37.738058,127.033716,84,33,14.61,6.4,729,1.59
20260,Gyeonggi-do,Icheon-si,37.272169,127.434991,84,31,13.71,5.8,333,1.76
20270,Gyeonggi-do,Paju-si,37.759818,126.7799,84,57,13.52,5.3,573,1.34
20280,Gyeonggi-do,Pyeongtaek-si,36.992293,127.112709,84,58,12.13,5.6,765,1.39
20290,Gyeonggi-do,Pocheon-si,37.894881,127.200346,84,31,18.92,8.2,209,0.89
20300,Gyeonggi-do,Hanam-si,37.53926,127.214944,84,20,12.43,4.8,381,1.16
20310,Gyeonggi-do,Hwaseong-si,37.199536,126.83133,84,92,8.58,3.3,1001,1.72
30000,Gangwon-do,Gangwon-do,37.885369,127.729868,17,349,19.89,9.8,2519,1.42
30010,Gangwon-do,Gangneung-si,37.75197,128.875928,17,34,20.46,9.6,347,1.9
30020,Gangwon-do,Goseong-gun,38.380571,128.467827,17,13,28.53,14.6,41,0.48
30030,Gangwon-do,Donghae-si,37.524689,129.114239,17,14,19.41,10.1,140,1.6
30040,Gangwon-do,Samcheok-si,37.449899,129.165365,17,19,24.26,13.0,94,1.01
30050,Gangwon-do,Sokcho-si,38.207022,128.591861,17,12,18.33,9.7,165,1.54
30060,Gangwon-do,Yanggu-gun,38.110002,127.990092,17,10,20.38,9.9,33,1.01
30070,Gangwon-do,Yangyang-gun,38.075405,128.619125,17,13,28.92,14.6,37,0.69
30080,Gangwon-do,Yeongwol-gun,37.183694,128.461835,17,13,28.54,15.4,56,0.87
30090,Gangwon-do,Wonju-si,37.341963,127.919668,17,50,14.46,6.7,597,1.71
30100,Gangwon-do,Inje-gun,38.069682,128.170335,17,13,19.88,10.4,46,0.88
30110,Gangwon-do,Jeongseon-gun,37.38062,128.660873,17,16,26.79,13.9,53,0.67
30120,Gangwon-do,Cheorwon-gun,38.146693,127.3134,17,16,21.8,11.1,70,1.14
30130,Gangwon-do,Chuncheon-si,37.881281,127.730088,17,40,17.1,7.6,472,1.5
30140,Gangwon-do,Taebaek-si,37.16406,128.985736,17,12,23.88,12.8,64,1.16
30150,Gangwon-do,Pyeongchang-gun,37.370743,128.390335,17,19,27.04,13.7,84,0.81
30160,Gangwon-do,Hongcheon-gun,37.697037,127.888821,17,26,25.28,12.6,115,1.14
30170,Gangwon-do,Hwacheon-gun,38.106152,127.708163,17,13,21.75,11.2,36,0.72
30180,Gangwon-do,Hoengseong-gun,37.491702,127.985042,17,16,28.22,13.3,69,0.97
30000,Gangwon-do,Gangwon-do,37.885369,127.729868,10,349,19.89,9.8,2519,1.42
30010,Gangwon-do,Gangneung-si,37.75197,128.875928,10,34,20.46,9.6,347,1.9
30020,Gangwon-do,Goseong-gun,38.380571,128.467827,10,13,28.53,14.6,41,0.48
30030,Gangwon-do,Donghae-si,37.524689,129.114239,10,14,19.41,10.1,140,1.6
30040,Gangwon-do,Samcheok-si,37.449899,129.165365,10,19,24.26,13.0,94,1.01
30050,Gangwon-do,Sokcho-si,38.207022,128.591861,10,12,18.33,9.7,165,1.54
30060,Gangwon-do,Yanggu-gun,38.110002,127.990092,10,10,20.38,9.9,33,1.01
30070,Gangwon-do,Yangyang-gun,38.075405,128.619125,10,13,28.92,14.6,37,0.69
30080,Gangwon-do,Yeongwol-gun,37.183694,128.461835,10,13,28.54,15.4,56,0.87
30090,Gangwon-do,Wonju-si,37.341963,127.919668,10,50,14.46,6.7,597,1.71
30100,Gangwon-do,Inje-gun,38.069682,128.170335,10,13,19.88,10.4,46,0.88
30110,Gangwon-do,Jeongseon-gun,37.38062,128.660873,10,16,26.79,13.9,53,0.67
30120,Gangwon-do,Cheorwon-gun,38.146693,127.3134,10,16,21.8,11.1,70,1.14
30130,Gangwon-do,Chuncheon-si,37.881281,127.730088,10,40,17.1,7.6,472,1.5
30140,Gangwon-do,Taebaek-si,37.16406,128.985736,10,12,23.88,12.8,64,1.16
30150,Gangwon-do,Pyeongchang-gun,37.370743,128.390335,10,19,27.04,13.7,84,0.81
30160,Gangwon-do,Hongcheon-gun,37.697037,127.888821,10,26,25.28,12.6,115,1.14
30170,Gangwon-do,Hwacheon-gun,38.106152,127.708163,10,13,21.75,11.2,36,0.72
30180,Gangwon-do,Hoengseong-gun,37.491702,127.985042,10,16,28.22,13.3,69,0.97
30000,Gangwon-do,Gangwon-do,37.885369,127.729868,4,349,19.89,9.8,2519,1.42
30010,Gangwon-do,Gangneung-si,37.75197,128.875928,4,34,20.46,9.6,347,1.9
30020,Gangwon-do,Goseong-gun,38.380571,128.467827,4,13,28.53,14.6,41,0.48
30030,Gangwon-do,Donghae-si,37.524689,129.114239,4,14,19.41,10.1,140,1.6
30040,Gangwon-do,Samcheok-si,37.449899,129.165365,4,19,24.26,13.0,94,1.01
30050,Gangwon-do,Sokcho-si,38.207022,128.591861,4,12,18.33,9.7,165,1.54
30060,Gangwon-do,Yanggu-gun,38.110002,127.990092,4,10,20.38,9.9,33,1.01
30070,Gangwon-do,Yangyang-gun,38.075405,128.619125,4,13,28.92,14.6,37,0.69
30080,Gangwon-do,Yeongwol-gun,37.183694,128.461835,4,13,28.54,15.4,56,0.87
30090,Gangwon-do,Wonju-si,37.341963,127.919668,4,50,14.46,6.7,597,1.71
30100,Gangwon-do,Inje-gun,38.069682,128.170335,4,13,19.88,10.4,46,0.88
30110,Gangwon-do,Jeongseon-gun,37.38062,128.660873,4,16,26.79,13.9,53,0.67
30120,Gangwon-do,Cheorwon-gun,38.146693,127.3134,4,16,21.8,11.1,70,1.14
30130,Gangwon-do,Chuncheon-si,37.881281,127.730088,4,40,17.1,7.6,472,1.5
30140,Gangwon-do,Taebaek-si,37.16406,128.985736,4,12,23.88,12.8,64,1.16
30150,Gangwon-do,Pyeongchang-gun,37.370743,128.390335,4,19,27.04,13.7,84,0.81
30160,Gangwon-do,Hongcheon-gun,37.697037,127.888821,4,26,25.28,12.6,115,1.14
30170,Gangwon-do,Hwacheon-gun,38.106152,127.708163,4,13,21.75,11.2,36,0.72
30180,Gangwon-do,Hoengseong-gun,37.491702,127.985042,4,16,28.22,13.3,69,0.97
30000,Gangwon-do,Gangwon-do,37.885369,127.729868,4,349,19.89,9.8,2519,1.42
30010,Gangwon-do,Gangneung-si,37.75197,128.875928,4,34,20.46,9.6,347,1.9
30020,Gangwon-do,Goseong-gun,38.380571,128.467827,4,13,28.53,14.6,41,0.48
30030,Gangwon-do,Donghae-si,37.524689,129.114239,4,14,19.41,10.1,140,1.6
30040,Gangwon-do,Samcheok-si,37.449899,129.165365,4,19,24.26,13.0,94,1.01
30050,Gangwon-do,Sokcho-si,38.207022,128.591861,4,12,18.33,9.7,165,1.54
30060,Gangwon-do,Yanggu-gun,38.110002,127.990092,4,10,20.38,9.9,33,1.01
30070,Gangwon-do,Yangyang-gun,38.075405,128.619125,4,13,28.92,14.6,37,0.69
30080,Gangwon-do,Yeongwol-gun,37.183694,128.461835,4,13,28.54,15.4,56,0.87
30090,Gangwon-do,Wonju-si,37.341963,127.919668,4,50,14.46,6.7,597,1.71
30100,Gangwon-do,Inje-gun,38.069682,128.170335,4,13,19.88,10.4,46,0.88
30110,Gangwon-do,Jeongseon-gun,37.38062,128.660873,4,16,26.79,13.9,53,0.67
30120,Gangwon-do,Cheorwon-gun,38.146693,127.3134,4,16,21.8,11.1,70,1.14
30130,Gangwon-do,Chuncheon-si,37.881281,127.730088,4,40,17.1,7.6,472,1.5
30140,Gangwon-do,Taebaek-si,37.16406,128.985736,4,12,23.88,12.8,64,1.16
30150,Gangwon-do,Pyeongchang-gun,37.370743,128.390335,4,19,27.04,13.7,84,0.81
30160,Gangwon-do,Hongcheon-gun,37.697037,127.888821,4,26,25.28,12.6,115,1.14
30170,Gangwon-do,Hwacheon-gun,38.106152,127.708163,4,13,21.75,11.2,36,0.72
30180,Gangwon-do,Hoengseong-gun,37.491702,127.985042,4,16,28.22,13.3,69,0.97
30000,Gangwon-do,Gangwon-do,37.885369,127.729868,4,349,19.89,9.8,2519,1.42
30010,Gangwon-do,Gangneung-si,37.75197,128.875928,4,34,20.46,9.6,347,1.9
30020,Gangwon-do,Goseong-gun,38.380571,128.467827,4,13,28.53,14.6,41,0.48
30030,Gangwon-do,Donghae-si,37.524689,129.114239,4,14,19.41,10.1,140,1.6
30040,Gangwon-do,Samcheok-si,37.449899,129.165365,4,19,24.26,13.0,94,1.01
30050,Gangwon-do,Sokcho-si,38.207022,128.591861,4,12,18.33,9.7,165,1.54
30060,Gangwon-do,Yanggu-gun,38.110002,127.990092,4,10,20.38,9.9,33,1.01
30070,Gangwon-do,Yangyang-gun,38.075405,128.619125,4,13,28.92,14.6,37,0.69
30080,Gangwon-do,Yeongwol-gun,37.183694,128.461835,4,13,28.54,15.4,56,0.87
30090,Gangwon-do,Wonju-si,37.341963,127.919668,4,50,14.46,6.7,597,1.71
30100,Gangwon-do,Inje-gun,38.069682,128.170335,4,13,19.88,10.4,46,0.88
30110,Gangwon-do,Jeongseon-gun,37.38062,128.660873,4,16,26.79,13.9,53,0.67
30120,Gangwon-do,Cheorwon-gun,38.146693,127.3134,4,16,21.8,11.1,70,1.14
30130,Gangwon-do,Chuncheon-si,37.881281,127.730088,4,40,17.1,7.6,472,1.5
30140,Gangwon-do,Taebaek-si,37.16406,128.985736,4,12,23.88,12.8,64,1.16
30150,Gangwon-do,Pyeongchang-gun,37.370743,128.390335,4,19,27.04,13.7,84,0.81
30160,Gangwon-do,Hongcheon-gun,37.697037,127.888821,4,26,25.28,12.6,115,1.14
30170,Gangwon-do,Hwacheon-gun,38.106152,127.708163,4,13,21.75,11.2,36,0.72
30180,Gangwon-do,Hoengseong-gun,37.491702,127.985042,4,16,28.22,13.3,69,0.97
30000,Gangwon-do,Gangwon-do,37.885369,127.729868,16,349,19.89,9.8,2519,1.42
30010,Gangwon-do,Gangneung-si,37.75197,128.875928,16,34,20.46,9.6,347,1.9
30020,Gangwon-do,Goseong-gun,38.380571,128.467827,16,13,28.53,14.6,41,0.48
30030,Gangwon-do,Donghae-si,37.524689,129.114239,16,14,19.41,10.1,140,1.6
30040,Gangwon-do,Samcheok-si,37.449899,129.165365,16,19,24.26,13.0,94,1.01
30050,Gangwon-do,Sokcho-si,38.207022,128.591861,16,12,18.33,9.7,165,1.54
30060,Gangwon-do,Yanggu-gun,38.110002,127.990092,16,10,20.38,9.9,33,1.01
30070,Gangwon-do,Yangyang-gun,38.075405,128.619125,16,13,28.92,14.6,37,0.69
30080,Gangwon-do,Yeongwol-gun,37.183694,128.461835,16,13,28.54,15.4,56,0.87
30090,Gangwon-do,Wonju-si,37.341963,127.919668,16,50,14.46,6.7,597,1.71
30100,Gangwon-do,Inje-gun,38.069682,128.170335,16,13,19.88,10.4,46,0.88
30110,Gangwon-do,Jeongseon-gun,37.38062,128.660873,16,16,26.79,13.9,53,0.67
30120,Gangwon-do,Cheorwon-gun,38.146693,127.3134,16,16,21.8,11.1,70,1.14
30130,Gangwon-do,Chuncheon-si,37.881281,127.730088,16,40,17.1,7.6,472,1.5
30140,Gangwon-do,Taebaek-si,37.16406,128.985736,16,12,23.88,12.8,64,1.16
30150,Gangwon-do,Pyeongchang-gun,37.370743,128.390335,16,19,27.04,13.7,84,0.81
30160,Gangwon-do,Hongcheon-gun,37.697037,127.888821,16,26,25.28,12.6,115,1.14
30170,Gangwon-do,Hwacheon-gun,38.106152,127.708163,16,13,21.75,11.2,36,0.72
30180,Gangwon-do,Hoengseong-gun,37.491702,127.985042,16,16,28.22,13.3,69,0.97
30000,Gangwon-do,Gangwon-do,37.885369,127.729868,0,349,19.89,9.8,2519,1.42
30010,Gangwon-do,Gangneung-si,37.75197,128.875928,0,34,20.46,9.6,347,1.9
30020,Gangwon-do,Goseong-gun,38.380571,128.467827,0,13,28.53,14.6,41,0.48
30030,Gangwon-do,Donghae-si,37.524689,129.114239,0,14,19.41,10.1,140,1.6
30040,Gangwon-do,Samcheok-si,37.449899,129.165365,0,19,24.26,13.0,94,1.01
30050,Gangwon-do,Sokcho-si,38.207022,128.591861,0,12,18.33,9.7,165,1.54
30060,Gangwon-do,Yanggu-gun,38.110002,127.990092,0,10,20.38,9.9,33,1.01
30070,Gangwon-do,Yangyang-gun,38.075405,128.619125,0,13,28.92,14.6,37,0.69
30080,Gangwon-do,Yeongwol-gun,37.183694,128.461835,0,13,28.54,15.4,56,0.87
30090,Gangwon-do,Wonju-si,37.341963,127.919668,0,50,14.46,6.7,597,1.71
30100,Gangwon-do,Inje-gun,38.069682,128.170335,0,13,19.88,10.4,46,0.88
30110,Gangwon-do,Jeongseon-gun,37.38062,128.660873,0,16,26.79,13.9,53,0.67
30120,Gangwon-do,Cheorwon-gun,38.146693,127.3134,0,16,21.8,11.1,70,1.14
30130,Gangwon-do,Chuncheon-si,37.881281,127.730088,0,40,17.1,7.6,472,1.5
30140,Gangwon-do,Taebaek-si,37.16406,128.985736,0,12,23.88,12.8,64,1.16
30150,Gangwon-do,Pyeongchang-gun,37.370743,128.390335,0,19,27.04,13.7,84,0.81
30160,Gangwon-do,Hongcheon-gun,37.697037,127.888821,0,26,25.28,12.6,115,1.14
30170,Gangwon-do,Hwacheon-gun,38.106152,127.708163,0,13,21.75,11.2,36,0.72
30180,Gangwon-do,Hoengseong-gun,37.491702,127.985042,0,16,28.22,13.3,69,0.97
30000,Gangwon-do,Gangwon-do,37.885369,127.729868,7,349,19.89,9.8,2519,1.42
30010,Gangwon-do,Gangneung-si,37.75197,128.875928,7,34,20.46,9.6,347,1.9
30020,Gangwon-do,Goseong-gun,38.380571,128.467827,7,13,28.53,14.6,41,0.48
30030,Gangwon-do,Donghae-si,37.524689,129.114239,7,14,19.41,10.1,140,1.6
30040,Gangwon-do,Samcheok-si,37.449899,129.165365,7,19,24.26,13.0,94,1.01
30050,Gangwon-do,Sokcho-si,38.207022,128.591861,7,12,18.33,9.7,165,1.54
30060,Gangwon-do,Yanggu-gun,38.110002,127.990092,7,10,20.38,9.9,33,1.01
30070,Gangwon-do,Yangyang-gun,38.075405,128.619125,7,13,28.92,14.6,37,0.69
30080,Gangwon-do,Yeongwol-gun,37.183694,128.461835,7,13,28.54,15.4,56,0.87
30090,Gangwon-do,Wonju-si,37.341963,127.919668,7,50,14.46,6.7,597,1.71
30100,Gangwon-do,Inje-gun,38.069682,128.170335,7,13,19.88,10.4,46,0.88
30110,Gangwon-do,Jeongseon-gun,37.38062,128.660873,7,16,26.79,13.9,53,0.67
30120,Gangwon-do,Cheorwon-gun,38.146693,127.3134,7,16,21.8,11.1,70,1.14
30130,Gangwon-do,Chuncheon-si,37.881281,127.730088,7,40,17.1,7.6,472,1.5
30140,Gangwon-do,Taebaek-si,37.16406,128.985736,7,12,23.88,12.8,64,1.16
30150,Gangwon-do,Pyeongchang-gun,37.370743,128.390335,7,19,27.04,13.7,84,0.81
30160,Gangwon-do,Hongcheon-gun,37.697037,127.888821,7,26,25.28,12.6,115,1.14
30170,Gangwon-do,Hwacheon-gun,38.106152,127.708163,7,13,21.75,11.2,36,0.72
30180,Gangwon-do,Hoengseong-gun,37.491702,127.985042,7,16,28.22,13.3,69,0.97
40000,Chungcheongbuk-do,Chungcheongbuk-do,36.63568,127.491384,11,259,17.28,8.5,2769,1.39
40010,Chungcheongbuk-do,Goesan-gun,36.81534,127.786651,11,14,33.01,16.5,64,0.36
40020,Chungcheongbuk-do,Danyang-gun,36.984657,128.365476,11,11,29.52,15.8,52,0.5
40030,Chungcheongbuk-do,Boeun-gun,36.489402,127.729503,11,15,33.46,18.4,74,0.67
40040,Chungcheongbuk-do,Yeongdong-gun,36.175017,127.783431,11,14,30.32,16.1,108,0.94
40050,Chungcheongbuk-do,Okcheon-gun,36.306367,127.57128,11,12,28.83,14.9,107,0.63
40060,Chungcheongbuk-do,Eumseong-gun,36.940237,127.690502,11,21,20.33,9.2,169,0.88
40070,Chungcheongbuk-do,Jecheon-si,37.132583,128.190946,11,24,20.92,10.5,245,1.31
40080,Chungcheongbuk-do,Jeungpyeong-gun,36.785301,127.581481,11,4,16.59,8.7,62,1.39
40090,Chungcheongbuk-do,Jincheon-gun,36.855374,127.435635,11,15,16.16,8.3,121,1.15
40100,Chungcheongbuk-do,Cheongju-si,36.641876,127.488759,11,92,12.82,6.0,1420,1.67
40110,Chungcheongbuk-do,Chungju-si,36.991009,127.925946,11,37,19.07,9.0,347,1.39
40000,Chungcheongbuk-do,Chungcheongbuk-do,36.63568,127.491384,9,259,17.28,8.5,2769,1.39
40010,Chungcheongbuk-do,Goesan-gun,36.81534,127.786651,9,14,33.01,16.5,64,0.36
40020,Chungcheongbuk-do,Danyang-gun,36.984657,128.365476,9,11,29.52,15.8,52,0.5
40030,Chungcheongbuk-do,Boeun-gun,36.489402,127.729503,9,15,33.46,18.4,74,0.67
40040,Chungcheongbuk-do,Yeongdong-gun,36.175017,127.783431,9,14,30.32,16.1,108,0.94
40050,Chungcheongbuk-do,Okcheon-gun,36.306367,127.57128,9,12,28.83,14.9,107,0.63
40060,Chungcheongbuk-do,Eumseong-gun,36.940237,127.690502,9,21,20.33,9.2,169,0.88
40070,Chungcheongbuk-do,Jecheon-si,37.132583,128.190946,9,24,20.92,10.5,245,1.31
40080,Chungcheongbuk-do,Jeungpyeong-gun,36.785301,127.581481,9,4,16.59,8.7,62,1.39
40090,Chungcheongbuk-do,Jincheon-gun,36.855374,127.435635,9,15,16.16,8.3,121,1.15
40100,Chungcheongbuk-do,Cheongju-si,36.641876,127.488759,9,92,12.82,6.0,1420,1.67
40110,Chungcheongbuk-do,Chungju-si,36.991009,127.925946,9,37,19.07,9.0,347,1.39
40000,Chungcheongbuk-do,Chungcheongbuk-do,36.63568,127.491384,2,259,17.28,8.5,2769,1.39
40010,Chungcheongbuk-do,Goesan-gun,36.81534,127.786651,2,14,33.01,16.5,64,0.36
40020,Chungcheongbuk-do,Danyang-gun,36.984657,128.365476,2,11,29.52,15.8,52,0.5
40030,Chungcheongbuk-do,Boeun-gun,36.489402,127.729503,2,15,33.46,18.4,74,0.67
40040,Chungcheongbuk-do,Yeongdong-gun,36.175017,127.783431,2,14,30.32,16.1,108,0.94
40050,Chungcheongbuk-do,Okcheon-gun,36.306367,127.57128,2,12,28.83,14.9,107,0.63
40060,Chungcheongbuk-do,Eumseong-gun,36.940237,127.690502,2,21,20.33,9.2,169,0.88
40070,Chungcheongbuk-do,Jecheon-si,37.132583,128.190946,2,24,20.92,10.5,245,1.31
40080,Chungcheongbuk-do,Jeungpyeong-gun,36.785301,127.581481,2,4,16.59,8.7,62,1.39
40090,Chungcheongbuk-do,Jincheon-gun,36.855374,127.435635,2,15,16.16,8.3,121,1.15
40100,Chungcheongbuk-do,Cheongju-si,36.641876,127.488759,2,92,12.82,6.0,1420,1.67
40110,Chungcheongbuk-do,Chungju-si,36.991009,127.925946,2,37,19.07,9.0,347,1.39
40000,Chungcheongbuk-do,Chungcheongbuk-do,36.63568,127.491384,6,259,17.28,8.5,2769,1.39
40010,Chungcheongbuk-do,Goesan-gun,36.81534,127.786651,6,14,33.01,16.5,64,0.36
40020,Chungcheongbuk-do,Danyang-gun,36.984657,128.365476,6,11,29.52,15.8,52,0.5
40030,Chungcheongbuk-do,Boeun-gun,36.489402,127.729503,6,15,33.46,18.4,74,0.67
40040,Chungcheongbuk-do,Yeongdong-gun,36.175017,127.783431,6,14,30.32,16.1,108,0.94
40050,Chungcheongbuk-do,Okcheon-gun,36.306367,127.57128,6,12,28.83,14.9,107,0.63
40060,Chungcheongbuk-do,Eumseong-gun,36.940237,127.690502,6,21,20.33,9.2,169,0.88
40070,Chungcheongbuk-do,Jecheon-si,37.132583,128.190946,6,24,20.92,10.5,245,1.31
40080,Chungcheongbuk-do,Jeungpyeong-gun,36.785301,127.581481,6,4,16.59,8.7,62,1.39
40090,Chungcheongbuk-do,Jincheon-gun,36.855374,127.435635,6,15,16.16,8.3,121,1.15
40100,Chungcheongbuk-do,Cheongju-si,36.641876,127.488759,6,92,12.82,6.0,1420,1.67
40110,Chungcheongbuk-do,Chungju-si,36.991009,127.925946,6,37,19.07,9.0,347,1.39
40000,Chungcheongbuk-do,Chungcheongbuk-do,36.63568,127.491384,13,259,17.28,8.5,2769,1.39
40010,Chungcheongbuk-do,Goesan-gun,36.81534,127.786651,13,14,33.01,16.5,64,0.36
40020,Chungcheongbuk-do,Danyang-gun,36.984657,128.365476,13,11,29.52,15.8,52,0.5
40030,Chungcheongbuk-do,Boeun-gun,36.489402,127.729503,13,15,33.46,18.4,74,0.67
40040,Chungcheongbuk-do,Yeongdong-gun,36.175017,127.783431,13,14,30.32,16.1,108,0.94
40050,Chungcheongbuk-do,Okcheon-gun,36.306367,127.57128,13,12,28.83,14.9,107,0.63
40060,Chungcheongbuk-do,Eumseong-gun,36.940237,127.690502,13,21,20.33,9.2,169,0.88
40070,Chungcheongbuk-do,Jecheon-si,37.132583,128.190946,13,24,20.92,10.5,245,1.31
40080,Chungcheongbuk-do,Jeungpyeong-gun,36.785301,127.581481,13,4,16.59,8.7,62,1.39
40090,Chungcheongbuk-do,Jincheon-gun,36.855374,127.435635,13,15,16.16,8.3,121,1.15
40100,Chungcheongbuk-do,Cheongju-si,36.641876,127.488759,13,92,12.82,6.0,1420,1.67
40110,Chungcheongbuk-do,Chungju-si,36.991009,127.925946,13,37,19.07,9.0,347,1.39
40000,Chungcheongbuk-do,Chungcheongbuk-do,36.63568,127.491384,8,259,17.28,8.5,2769,1.39
40010,Chungcheongbuk-do,Goesan-gun,36.81534,127.786651,8,14,33.01,16.5,64,0.36
40020,Chungcheongbuk-do,Danyang-gun,36.984657,128.365476,8,11,29.52,15.8,52,0.5
40030,Chungcheongbuk-do,Boeun-gun,36.489402,127.729503,8,15,33.46,18.4,74,0.67
40040,Chungcheongbuk-do,Yeongdong-gun,36.175017,127.783431,8,14,30.32,16.1,108,0.94
40050,Chungcheongbuk-do,Okcheon-gun,36.306367,127.57128,8,12,28.83,14.9,107,0.63
40060,Chungcheongbuk-do,Eumseong-gun,36.940237,127.690502,8,21,20.33,9.2,169,0.88
40070,Chungcheongbuk-do,Jecheon-si,37.132583,128.190946,8,24,20.92,10.5,245,1.31
40080,Chungcheongbuk-do,Jeungpyeong-gun,36.785301,127.581481,8,4,16.59,8.7,62,1.39
40090,Chungcheongbuk-do,Jincheon-gun,36.855374,127.435635,8,15,16.16,8.3,121,1.15
40100,Chungcheongbuk-do,Cheongju-si,36.641876,127.488759,8,92,12.82,6.0,1420,1.67
40110,Chungcheongbuk-do,Chungju-si,36.991009,127.925946,8,37,19.07,9.0,347,1.39
40000,Chungcheongbuk-do,Chungcheongbuk-do,36.63568,127.491384,11,259,17.28,8.5,2769,1.39
40010,Chungcheongbuk-do,Goesan-gun,36.81534,127.786651,11,14,33.01,16.5,64,0.36
40020,Chungcheongbuk-do,Danyang-gun,36.984657,128.365476,11,11,29.52,15.8,52,0.5
40030,Chungcheongbuk-do,Boeun-gun,36.489402,127.729503,11,15,33.46,18.4,74,0.67
40040,Chungcheongbuk-do,Yeongdong-gun,36.175017,127.783431,11,14,30.32,16.1,108,0.94
40050,Chungcheongbuk-do,Okcheon-gun,36.306367,127.57128,11,12,28.83,14.9,107,0.63
40060,Chungcheongbuk-do,Eumseong-gun,36.940237,127.690502,11,21,20.33,9.2,169,0.88
40070,Chungcheongbuk-do,Jecheon-si,37.132583,128.190946,11,24,20.92,10.5,245,1.31
